date,termo,interesse,grupo,ano
2020-12-27,Python,11,linguagens,2020
2021-01-03,Python,11,linguagens,2021
2021-01-10,Python,12,linguagens,2021
2021-01-17,Python,12,linguagens,2021
2021-01-24,Python,13,linguagens,2021
2021-01-31,Python,13,linguagens,2021
2021-02-07,Python,14,linguagens,2021
2021-02-14,Python,14,linguagens,2021
2021-02-21,Python,15,linguagens,2021
2021-02-28,Python,13,linguagens,2021
2021-03-07,Python,15,linguagens,2021
2021-03-14,Python,14,linguagens,2021
2021-03-21,Python,14,linguagens,2021
2021-03-28,Python,14,linguagens,2021
2021-04-04,Python,15,linguagens,2021
2021-04-11,Python,15,linguagens,2021
2021-04-18,Python,17,linguagens,2021
2021-04-25,Python,17,linguagens,2021
2021-05-02,Python,16,linguagens,2021
2021-05-09,Python,16,linguagens,2021
2021-05-16,Python,17,linguagens,2021
2021-05-23,Python,16,linguagens,2021
2021-05-30,Python,16,linguagens,2021
2021-06-06,Python,15,linguagens,2021
2021-06-13,Python,17,linguagens,2021
2021-06-20,Python,17,linguagens,2021
2021-06-27,Python,16,linguagens,2021
2021-07-04,Python,14,linguagens,2021
2021-07-11,Python,16,linguagens,2021
2021-07-18,Python,16,linguagens,2021
2021-07-25,Python,16,linguagens,2021
2021-08-01,Python,16,linguagens,2021
2021-08-08,Python,16,linguagens,2021
2021-08-15,Python,19,linguagens,2021
2021-08-22,Python,17,linguagens,2021
2021-08-29,Python,18,linguagens,2021
2021-09-05,Python,17,linguagens,2021
2021-09-12,Python,18,linguagens,2021
2021-09-19,Python,19,linguagens,2021
2021-09-26,Python,18,linguagens,2021
2021-10-03,Python,18,linguagens,2021
2021-10-10,Python,17,linguagens,2021
2021-10-17,Python,18,linguagens,2021
2021-10-24,Python,18,linguagens,2021
2021-10-31,Python,18,linguagens,2021
2021-11-07,Python,18,linguagens,2021
2021-11-14,Python,17,linguagens,2021
2021-11-21,Python,18,linguagens,2021
2021-11-28,Python,17,linguagens,2021
2021-12-05,Python,17,linguagens,2021
2021-12-12,Python,19,linguagens,2021
2021-12-19,Python,16,linguagens,2021
2021-12-26,Python,17,linguagens,2021
2022-01-02,Python,27,linguagens,2022
2022-01-09,Python,30,linguagens,2022
2022-01-16,Python,28,linguagens,2022
2022-01-23,Python,30,linguagens,2022
2022-01-30,Python,30,linguagens,2022
2022-02-06,Python,33,linguagens,2022
2022-02-13,Python,36,linguagens,2022
2022-02-20,Python,35,linguagens,2022
2022-02-27,Python,32,linguagens,2022
2022-03-06,Python,34,linguagens,2022
2022-03-13,Python,37,linguagens,2022
2022-03-20,Python,37,linguagens,2022
2022-03-27,Python,39,linguagens,2022
2022-04-03,Python,41,linguagens,2022
2022-04-10,Python,36,linguagens,2022
2022-04-17,Python,37,linguagens,2022
2022-04-24,Python,41,linguagens,2022
2022-05-01,Python,40,linguagens,2022
2022-05-08,Python,41,linguagens,2022
2022-05-15,Python,38,linguagens,2022
2022-05-22,Python,37,linguagens,2022
2022-05-29,Python,37,linguagens,2022
2022-06-05,Python,36,linguagens,2022
2022-06-12,Python,32,linguagens,2022
2022-06-19,Python,36,linguagens,2022
2022-06-26,Python,33,linguagens,2022
2022-07-03,Python,34,linguagens,2022
2022-07-10,Python,33,linguagens,2022
2022-07-17,Python,33,linguagens,2022
2022-07-24,Python,36,linguagens,2022
2022-07-31,Python,34,linguagens,2022
2022-08-07,Python,34,linguagens,2022
2022-08-14,Python,35,linguagens,2022
2022-08-21,Python,37,linguagens,2022
2022-08-28,Python,37,linguagens,2022
2022-09-04,Python,33,linguagens,2022
2022-09-11,Python,37,linguagens,2022
2022-09-18,Python,37,linguagens,2022
2022-09-25,Python,36,linguagens,2022
2022-10-02,Python,31,linguagens,2022
2022-10-09,Python,33,linguagens,2022
2022-10-16,Python,37,linguagens,2022
2022-10-23,Python,36,linguagens,2022
2022-10-30,Python,31,linguagens,2022
2022-11-06,Python,35,linguagens,2022
2022-11-13,Python,35,linguagens,2022
2022-11-20,Python,32,linguagens,2022
2022-11-27,Python,33,linguagens,2022
2022-12-04,Python,32,linguagens,2022
2022-12-11,Python,35,linguagens,2022
2022-12-18,Python,30,linguagens,2022
2022-12-25,Python,27,linguagens,2022
2023-01-01,Python,31,linguagens,2023
2023-01-08,Python,34,linguagens,2023
2023-01-15,Python,33,linguagens,2023
2023-01-22,Python,37,linguagens,2023
2023-01-29,Python,35,linguagens,2023
2023-02-05,Python,35,linguagens,2023
2023-02-12,Python,35,linguagens,2023
2023-02-19,Python,28,linguagens,2023
2023-02-26,Python,34,linguagens,2023
2023-03-05,Python,39,linguagens,2023
2023-03-12,Python,37,linguagens,2023
2023-03-19,Python,39,linguagens,2023
2023-03-26,Python,38,linguagens,2023
2023-04-02,Python,34,linguagens,2023
2023-04-09,Python,36,linguagens,2023
2023-04-16,Python,35,linguagens,2023
2023-04-23,Python,36,linguagens,2023
2023-04-30,Python,32,linguagens,2023
2023-05-07,Python,34,linguagens,2023
2023-05-14,Python,34,linguagens,2023
2023-05-21,Python,39,linguagens,2023
2023-05-28,Python,33,linguagens,2023
2023-06-04,Python,30,linguagens,2023
2023-06-11,Python,31,linguagens,2023
2023-06-18,Python,31,linguagens,2023
2023-06-25,Python,31,linguagens,2023
2023-07-02,Python,30,linguagens,2023
2023-07-09,Python,31,linguagens,2023
2023-07-16,Python,30,linguagens,2023
2023-07-23,Python,30,linguagens,2023
2023-07-30,Python,30,linguagens,2023
2023-08-06,Python,32,linguagens,2023
2023-08-13,Python,32,linguagens,2023
2023-08-20,Python,36,linguagens,2023
2023-08-27,Python,35,linguagens,2023
2023-09-03,Python,32,linguagens,2023
2023-09-10,Python,33,linguagens,2023
2023-09-17,Python,35,linguagens,2023
2023-09-24,Python,34,linguagens,2023
2023-10-01,Python,32,linguagens,2023
2023-10-08,Python,29,linguagens,2023
2023-10-15,Python,31,linguagens,2023
2023-10-22,Python,32,linguagens,2023
2023-10-29,Python,28,linguagens,2023
2023-11-05,Python,30,linguagens,2023
2023-11-12,Python,27,linguagens,2023
2023-11-19,Python,29,linguagens,2023
2023-11-26,Python,28,linguagens,2023
2023-12-03,Python,27,linguagens,2023
2023-12-10,Python,27,linguagens,2023
2023-12-17,Python,25,linguagens,2023
2023-12-24,Python,21,linguagens,2023
2023-12-31,Python,22,linguagens,2023
2024-01-07,Python,28,linguagens,2024
2024-01-14,Python,28,linguagens,2024
2024-01-21,Python,28,linguagens,2024
2024-01-28,Python,30,linguagens,2024
2024-02-04,Python,32,linguagens,2024
2024-02-11,Python,28,linguagens,2024
2024-02-18,Python,36,linguagens,2024
2024-02-25,Python,35,linguagens,2024
2024-03-03,Python,34,linguagens,2024
2024-03-10,Python,38,linguagens,2024
2024-03-17,Python,39,linguagens,2024
2024-03-24,Python,35,linguagens,2024
2024-03-31,Python,36,linguagens,2024
2024-04-07,Python,36,linguagens,2024
2024-04-14,Python,37,linguagens,2024
2024-04-21,Python,35,linguagens,2024
2024-04-28,Python,34,linguagens,2024
2024-05-05,Python,36,linguagens,2024
2024-05-12,Python,37,linguagens,2024
2024-05-19,Python,36,linguagens,2024
2024-05-26,Python,31,linguagens,2024
2024-06-02,Python,35,linguagens,2024
2024-06-09,Python,35,linguagens,2024
2024-06-16,Python,33,linguagens,2024
2024-06-23,Python,31,linguagens,2024
2024-06-30,Python,28,linguagens,2024
2024-07-07,Python,30,linguagens,2024
2024-07-14,Python,30,linguagens,2024
2024-07-21,Python,30,linguagens,2024
2024-07-28,Python,28,linguagens,2024
2024-08-04,Python,30,linguagens,2024
2024-08-11,Python,30,linguagens,2024
2024-08-18,Python,32,linguagens,2024
2024-08-25,Python,32,linguagens,2024
2024-09-01,Python,32,linguagens,2024
2024-09-08,Python,32,linguagens,2024
2024-09-15,Python,30,linguagens,2024
2024-09-22,Python,32,linguagens,2024
2024-09-29,Python,31,linguagens,2024
2024-10-06,Python,30,linguagens,2024
2024-10-13,Python,31,linguagens,2024
2024-10-20,Python,30,linguagens,2024
2024-10-27,Python,31,linguagens,2024
2024-11-03,Python,30,linguagens,2024
2024-11-10,Python,28,linguagens,2024
2024-11-17,Python,28,linguagens,2024
2024-11-24,Python,27,linguagens,2024
2024-12-01,Python,27,linguagens,2024
2024-12-08,Python,28,linguagens,2024
2024-12-15,Python,24,linguagens,2024
2024-12-22,Python,21,linguagens,2024
2024-12-29,Python,22,linguagens,2024
2020-12-27,SQL,5,linguagens,2020
2021-01-03,SQL,8,linguagens,2021
2021-01-10,SQL,9,linguagens,2021
2021-01-17,SQL,9,linguagens,2021
2021-01-24,SQL,9,linguagens,2021
2021-01-31,SQL,9,linguagens,2021
2021-02-07,SQL,9,linguagens,2021
2021-02-14,SQL,8,linguagens,2021
2021-02-21,SQL,9,linguagens,2021
2021-02-28,SQL,10,linguagens,2021
2021-03-07,SQL,9,linguagens,2021
2021-03-14,SQL,9,linguagens,2021
2021-03-21,SQL,9,linguagens,2021
2021-03-28,SQL,8,linguagens,2021
2021-04-04,SQL,10,linguagens,2021
2021-04-11,SQL,10,linguagens,2021
2021-04-18,SQL,9,linguagens,2021
2021-04-25,SQL,10,linguagens,2021
2021-05-02,SQL,10,linguagens,2021
2021-05-09,SQL,10,linguagens,2021
2021-05-16,SQL,10,linguagens,2021
2021-05-23,SQL,10,linguagens,2021
2021-05-30,SQL,9,linguagens,2021
2021-06-06,SQL,10,linguagens,2021
2021-06-13,SQL,10,linguagens,2021
2021-06-20,SQL,10,linguagens,2021
2021-06-27,SQL,9,linguagens,2021
2021-07-04,SQL,10,linguagens,2021
2021-07-11,SQL,11,linguagens,2021
2021-07-18,SQL,10,linguagens,2021
2021-07-25,SQL,10,linguagens,2021
2021-08-01,SQL,10,linguagens,2021
2021-08-08,SQL,10,linguagens,2021
2021-08-15,SQL,10,linguagens,2021
2021-08-22,SQL,11,linguagens,2021
2021-08-29,SQL,11,linguagens,2021
2021-09-05,SQL,10,linguagens,2021
2021-09-12,SQL,12,linguagens,2021
2021-09-19,SQL,14,linguagens,2021
2021-09-26,SQL,12,linguagens,2021
2021-10-03,SQL,11,linguagens,2021
2021-10-10,SQL,10,linguagens,2021
2021-10-17,SQL,12,linguagens,2021
2021-10-24,SQL,12,linguagens,2021
2021-10-31,SQL,9,linguagens,2021
2021-11-07,SQL,12,linguagens,2021
2021-11-14,SQL,10,linguagens,2021
2021-11-21,SQL,12,linguagens,2021
2021-11-28,SQL,12,linguagens,2021
2021-12-05,SQL,12,linguagens,2021
2021-12-12,SQL,12,linguagens,2021
2021-12-19,SQL,10,linguagens,2021
2021-12-26,SQL,9,linguagens,2021
2022-01-02,SQL,14,linguagens,2022
2022-01-09,SQL,15,linguagens,2022
2022-01-16,SQL,14,linguagens,2022
2022-01-23,SQL,14,linguagens,2022
2022-01-30,SQL,17,linguagens,2022
2022-02-06,SQL,15,linguagens,2022
2022-02-13,SQL,18,linguagens,2022
2022-02-20,SQL,17,linguagens,2022
2022-02-27,SQL,13,linguagens,2022
2022-03-06,SQL,16,linguagens,2022
2022-03-13,SQL,18,linguagens,2022
2022-03-20,SQL,19,linguagens,2022
2022-03-27,SQL,19,linguagens,2022
2022-04-03,SQL,20,linguagens,2022
2022-04-10,SQL,16,linguagens,2022
2022-04-17,SQL,17,linguagens,2022
2022-04-24,SQL,18,linguagens,2022
2022-05-01,SQL,19,linguagens,2022
2022-05-08,SQL,20,linguagens,2022
2022-05-15,SQL,18,linguagens,2022
2022-05-22,SQL,18,linguagens,2022
2022-05-29,SQL,19,linguagens,2022
2022-06-05,SQL,18,linguagens,2022
2022-06-12,SQL,15,linguagens,2022
2022-06-19,SQL,19,linguagens,2022
2022-06-26,SQL,17,linguagens,2022
2022-07-03,SQL,18,linguagens,2022
2022-07-10,SQL,17,linguagens,2022
2022-07-17,SQL,19,linguagens,2022
2022-07-24,SQL,19,linguagens,2022
2022-07-31,SQL,17,linguagens,2022
2022-08-07,SQL,18,linguagens,2022
2022-08-14,SQL,19,linguagens,2022
2022-08-21,SQL,19,linguagens,2022
2022-08-28,SQL,19,linguagens,2022
2022-09-04,SQL,14,linguagens,2022
2022-09-11,SQL,19,linguagens,2022
2022-09-18,SQL,20,linguagens,2022
2022-09-25,SQL,19,linguagens,2022
2022-10-02,SQL,15,linguagens,2022
2022-10-09,SQL,15,linguagens,2022
2022-10-16,SQL,18,linguagens,2022
2022-10-23,SQL,18,linguagens,2022
2022-10-30,SQL,13,linguagens,2022
2022-11-06,SQL,18,linguagens,2022
2022-11-13,SQL,16,linguagens,2022
2022-11-20,SQL,17,linguagens,2022
2022-11-27,SQL,17,linguagens,2022
2022-12-04,SQL,16,linguagens,2022
2022-12-11,SQL,19,linguagens,2022
2022-12-18,SQL,16,linguagens,2022
2022-12-25,SQL,13,linguagens,2022
2023-01-01,SQL,15,linguagens,2023
2023-01-08,SQL,16,linguagens,2023
2023-01-15,SQL,17,linguagens,2023
2023-01-22,SQL,17,linguagens,2023
2023-01-29,SQL,19,linguagens,2023
2023-02-05,SQL,19,linguagens,2023
2023-02-12,SQL,18,linguagens,2023
2023-02-19,SQL,13,linguagens,2023
2023-02-26,SQL,19,linguagens,2023
2023-03-05,SQL,19,linguagens,2023
2023-03-12,SQL,18,linguagens,2023
2023-03-19,SQL,20,linguagens,2023
2023-03-26,SQL,19,linguagens,2023
2023-04-02,SQL,14,linguagens,2023
2023-04-09,SQL,18,linguagens,2023
2023-04-16,SQL,15,linguagens,2023
2023-04-23,SQL,18,linguagens,2023
2023-04-30,SQL,15,linguagens,2023
2023-05-07,SQL,17,linguagens,2023
2023-05-14,SQL,17,linguagens,2023
2023-05-21,SQL,17,linguagens,2023
2023-05-28,SQL,17,linguagens,2023
2023-06-04,SQL,13,linguagens,2023
2023-06-11,SQL,16,linguagens,2023
2023-06-18,SQL,16,linguagens,2023
2023-06-25,SQL,16,linguagens,2023
2023-07-02,SQL,15,linguagens,2023
2023-07-09,SQL,16,linguagens,2023
2023-07-16,SQL,15,linguagens,2023
2023-07-23,SQL,16,linguagens,2023
2023-07-30,SQL,16,linguagens,2023
2023-08-06,SQL,15,linguagens,2023
2023-08-13,SQL,15,linguagens,2023
2023-08-20,SQL,15,linguagens,2023
2023-08-27,SQL,16,linguagens,2023
2023-09-03,SQL,13,linguagens,2023
2023-09-10,SQL,16,linguagens,2023
2023-09-17,SQL,18,linguagens,2023
2023-09-24,SQL,16,linguagens,2023
2023-10-01,SQL,15,linguagens,2023
2023-10-08,SQL,13,linguagens,2023
2023-10-15,SQL,15,linguagens,2023
2023-10-22,SQL,15,linguagens,2023
2023-10-29,SQL,13,linguagens,2023
2023-11-05,SQL,15,linguagens,2023
2023-11-12,SQL,13,linguagens,2023
2023-11-19,SQL,14,linguagens,2023
2023-11-26,SQL,15,linguagens,2023
2023-12-03,SQL,14,linguagens,2023
2023-12-10,SQL,14,linguagens,2023
2023-12-17,SQL,13,linguagens,2023
2023-12-24,SQL,10,linguagens,2023
2023-12-31,SQL,11,linguagens,2023
2024-01-07,SQL,13,linguagens,2024
2024-01-14,SQL,15,linguagens,2024
2024-01-21,SQL,14,linguagens,2024
2024-01-28,SQL,16,linguagens,2024
2024-02-04,SQL,17,linguagens,2024
2024-02-11,SQL,12,linguagens,2024
2024-02-18,SQL,17,linguagens,2024
2024-02-25,SQL,15,linguagens,2024
2024-03-03,SQL,16,linguagens,2024
2024-03-10,SQL,16,linguagens,2024
2024-03-17,SQL,16,linguagens,2024
2024-03-24,SQL,15,linguagens,2024
2024-03-31,SQL,16,linguagens,2024
2024-04-07,SQL,16,linguagens,2024
2024-04-14,SQL,16,linguagens,2024
2024-04-21,SQL,15,linguagens,2024
2024-04-28,SQL,14,linguagens,2024
2024-05-05,SQL,16,linguagens,2024
2024-05-12,SQL,16,linguagens,2024
2024-05-19,SQL,17,linguagens,2024
2024-05-26,SQL,13,linguagens,2024
2024-06-02,SQL,17,linguagens,2024
2024-06-09,SQL,16,linguagens,2024
2024-06-16,SQL,16,linguagens,2024
2024-06-23,SQL,15,linguagens,2024
2024-06-30,SQL,14,linguagens,2024
2024-07-07,SQL,13,linguagens,2024
2024-07-14,SQL,15,linguagens,2024
2024-07-21,SQL,15,linguagens,2024
2024-07-28,SQL,14,linguagens,2024
2024-08-04,SQL,15,linguagens,2024
2024-08-11,SQL,15,linguagens,2024
2024-08-18,SQL,15,linguagens,2024
2024-08-25,SQL,16,linguagens,2024
2024-09-01,SQL,15,linguagens,2024
2024-09-08,SQL,14,linguagens,2024
2024-09-15,SQL,14,linguagens,2024
2024-09-22,SQL,15,linguagens,2024
2024-09-29,SQL,14,linguagens,2024
2024-10-06,SQL,15,linguagens,2024
2024-10-13,SQL,15,linguagens,2024
2024-10-20,SQL,15,linguagens,2024
2024-10-27,SQL,14,linguagens,2024
2024-11-03,SQL,14,linguagens,2024
2024-11-10,SQL,13,linguagens,2024
2024-11-17,SQL,15,linguagens,2024
2024-11-24,SQL,15,linguagens,2024
2024-12-01,SQL,13,linguagens,2024
2024-12-08,SQL,14,linguagens,2024
2024-12-15,SQL,13,linguagens,2024
2024-12-22,SQL,9,linguagens,2024
2024-12-29,SQL,8,linguagens,2024
2020-12-27,R,60,linguagens,2020
2021-01-03,R,64,linguagens,2021
2021-01-10,R,66,linguagens,2021
2021-01-17,R,65,linguagens,2021
2021-01-24,R,62,linguagens,2021
2021-01-31,R,69,linguagens,2021
2021-02-07,R,67,linguagens,2021
2021-02-14,R,65,linguagens,2021
2021-02-21,R,69,linguagens,2021
2021-02-28,R,68,linguagens,2021
2021-03-07,R,72,linguagens,2021
2021-03-14,R,71,linguagens,2021
2021-03-21,R,73,linguagens,2021
2021-03-28,R,69,linguagens,2021
2021-04-04,R,75,linguagens,2021
2021-04-11,R,76,linguagens,2021
2021-04-18,R,74,linguagens,2021
2021-04-25,R,78,linguagens,2021
2021-05-02,R,77,linguagens,2021
2021-05-09,R,76,linguagens,2021
2021-05-16,R,72,linguagens,2021
2021-05-23,R,78,linguagens,2021
2021-05-30,R,76,linguagens,2021
2021-06-06,R,90,linguagens,2021
2021-06-13,R,80,linguagens,2021
2021-06-20,R,77,linguagens,2021
2021-06-27,R,71,linguagens,2021
2021-07-04,R,70,linguagens,2021
2021-07-11,R,73,linguagens,2021
2021-07-18,R,72,linguagens,2021
2021-07-25,R,70,linguagens,2021
2021-08-01,R,73,linguagens,2021
2021-08-08,R,73,linguagens,2021
2021-08-15,R,78,linguagens,2021
2021-08-22,R,76,linguagens,2021
2021-08-29,R,77,linguagens,2021
2021-09-05,R,74,linguagens,2021
2021-09-12,R,76,linguagens,2021
2021-09-19,R,79,linguagens,2021
2021-09-26,R,80,linguagens,2021
2021-10-03,R,74,linguagens,2021
2021-10-10,R,69,linguagens,2021
2021-10-17,R,75,linguagens,2021
2021-10-24,R,73,linguagens,2021
2021-10-31,R,70,linguagens,2021
2021-11-07,R,72,linguagens,2021
2021-11-14,R,72,linguagens,2021
2021-11-21,R,72,linguagens,2021
2021-11-28,R,73,linguagens,2021
2021-12-05,R,71,linguagens,2021
2021-12-12,R,71,linguagens,2021
2021-12-19,R,62,linguagens,2021
2021-12-26,R,60,linguagens,2021
2022-01-02,R,67,linguagens,2022
2022-01-09,R,69,linguagens,2022
2022-01-16,R,67,linguagens,2022
2022-01-23,R,66,linguagens,2022
2022-01-30,R,70,linguagens,2022
2022-02-06,R,71,linguagens,2022
2022-02-13,R,77,linguagens,2022
2022-02-20,R,77,linguagens,2022
2022-02-27,R,74,linguagens,2022
2022-03-06,R,78,linguagens,2022
2022-03-13,R,83,linguagens,2022
2022-03-20,R,81,linguagens,2022
2022-03-27,R,82,linguagens,2022
2022-04-03,R,81,linguagens,2022
2022-04-10,R,74,linguagens,2022
2022-04-17,R,76,linguagens,2022
2022-04-24,R,82,linguagens,2022
2022-05-01,R,82,linguagens,2022
2022-05-08,R,79,linguagens,2022
2022-05-15,R,78,linguagens,2022
2022-05-22,R,79,linguagens,2022
2022-05-29,R,80,linguagens,2022
2022-06-05,R,79,linguagens,2022
2022-06-12,R,75,linguagens,2022
2022-06-19,R,80,linguagens,2022
2022-06-26,R,80,linguagens,2022
2022-07-03,R,77,linguagens,2022
2022-07-10,R,73,linguagens,2022
2022-07-17,R,75,linguagens,2022
2022-07-24,R,74,linguagens,2022
2022-07-31,R,77,linguagens,2022
2022-08-07,R,78,linguagens,2022
2022-08-14,R,79,linguagens,2022
2022-08-21,R,80,linguagens,2022
2022-08-28,R,80,linguagens,2022
2022-09-04,R,71,linguagens,2022
2022-09-11,R,79,linguagens,2022
2022-09-18,R,80,linguagens,2022
2022-09-25,R,81,linguagens,2022
2022-10-02,R,68,linguagens,2022
2022-10-09,R,72,linguagens,2022
2022-10-16,R,75,linguagens,2022
2022-10-23,R,77,linguagens,2022
2022-10-30,R,70,linguagens,2022
2022-11-06,R,79,linguagens,2022
2022-11-13,R,76,linguagens,2022
2022-11-20,R,73,linguagens,2022
2022-11-27,R,74,linguagens,2022
2022-12-04,R,71,linguagens,2022
2022-12-11,R,73,linguagens,2022
2022-12-18,R,68,linguagens,2022
2022-12-25,R,64,linguagens,2022
2023-01-01,R,70,linguagens,2023
2023-01-08,R,69,linguagens,2023
2023-01-15,R,70,linguagens,2023
2023-01-22,R,71,linguagens,2023
2023-01-29,R,75,linguagens,2023
2023-02-05,R,70,linguagens,2023
2023-02-12,R,71,linguagens,2023
2023-02-19,R,68,linguagens,2023
2023-02-26,R,81,linguagens,2023
2023-03-05,R,81,linguagens,2023
2023-03-12,R,80,linguagens,2023
2023-03-19,R,81,linguagens,2023
2023-03-26,R,83,linguagens,2023
2023-04-02,R,78,linguagens,2023
2023-04-09,R,80,linguagens,2023
2023-04-16,R,77,linguagens,2023
2023-04-23,R,79,linguagens,2023
2023-04-30,R,78,linguagens,2023
2023-05-07,R,80,linguagens,2023
2023-05-14,R,78,linguagens,2023
2023-05-21,R,81,linguagens,2023
2023-05-28,R,79,linguagens,2023
2023-06-04,R,85,linguagens,2023
2023-06-11,R,85,linguagens,2023
2023-06-18,R,85,linguagens,2023
2023-06-25,R,80,linguagens,2023
2023-07-02,R,79,linguagens,2023
2023-07-09,R,78,linguagens,2023
2023-07-16,R,79,linguagens,2023
2023-07-23,R,77,linguagens,2023
2023-07-30,R,75,linguagens,2023
2023-08-06,R,79,linguagens,2023
2023-08-13,R,81,linguagens,2023
2023-08-20,R,81,linguagens,2023
2023-08-27,R,81,linguagens,2023
2023-09-03,R,77,linguagens,2023
2023-09-10,R,86,linguagens,2023
2023-09-17,R,84,linguagens,2023
2023-09-24,R,79,linguagens,2023
2023-10-01,R,80,linguagens,2023
2023-10-08,R,74,linguagens,2023
2023-10-15,R,81,linguagens,2023
2023-10-22,R,80,linguagens,2023
2023-10-29,R,76,linguagens,2023
2023-11-05,R,80,linguagens,2023
2023-11-12,R,79,linguagens,2023
2023-11-19,R,81,linguagens,2023
2023-11-26,R,74,linguagens,2023
2023-12-03,R,79,linguagens,2023
2023-12-10,R,85,linguagens,2023
2023-12-17,R,80,linguagens,2023
2023-12-24,R,75,linguagens,2023
2023-12-31,R,74,linguagens,2023
2024-01-07,R,79,linguagens,2024
2024-01-14,R,75,linguagens,2024
2024-01-21,R,74,linguagens,2024
2024-01-28,R,78,linguagens,2024
2024-02-04,R,83,linguagens,2024
2024-02-11,R,89,linguagens,2024
2024-02-18,R,85,linguagens,2024
2024-02-25,R,85,linguagens,2024
2024-03-03,R,85,linguagens,2024
2024-03-10,R,86,linguagens,2024
2024-03-17,R,90,linguagens,2024
2024-03-24,R,81,linguagens,2024
2024-03-31,R,86,linguagens,2024
2024-04-07,R,87,linguagens,2024
2024-04-14,R,86,linguagens,2024
2024-04-21,R,87,linguagens,2024
2024-04-28,R,83,linguagens,2024
2024-05-05,R,87,linguagens,2024
2024-05-12,R,90,linguagens,2024
2024-05-19,R,88,linguagens,2024
2024-05-26,R,80,linguagens,2024
2024-06-02,R,95,linguagens,2024
2024-06-09,R,92,linguagens,2024
2024-06-16,R,98,linguagens,2024
2024-06-23,R,87,linguagens,2024
2024-06-30,R,87,linguagens,2024
2024-07-07,R,83,linguagens,2024
2024-07-14,R,87,linguagens,2024
2024-07-21,R,81,linguagens,2024
2024-07-28,R,83,linguagens,2024
2024-08-04,R,84,linguagens,2024
2024-08-11,R,90,linguagens,2024
2024-08-18,R,86,linguagens,2024
2024-08-25,R,88,linguagens,2024
2024-09-01,R,84,linguagens,2024
2024-09-08,R,91,linguagens,2024
2024-09-15,R,89,linguagens,2024
2024-09-22,R,100,linguagens,2024
2024-09-29,R,92,linguagens,2024
2024-10-06,R,86,linguagens,2024
2024-10-13,R,89,linguagens,2024
2024-10-20,R,85,linguagens,2024
2024-10-27,R,93,linguagens,2024
2024-11-03,R,87,linguagens,2024
2024-11-10,R,87,linguagens,2024
2024-11-17,R,87,linguagens,2024
2024-11-24,R,89,linguagens,2024
2024-12-01,R,94,linguagens,2024
2024-12-08,R,90,linguagens,2024
2024-12-15,R,90,linguagens,2024
2024-12-22,R,81,linguagens,2024
2024-12-29,R,77,linguagens,2024
2020-12-27,Scala,2,linguagens,2020
2021-01-03,Scala,2,linguagens,2021
2021-01-10,Scala,2,linguagens,2021
2021-01-17,Scala,2,linguagens,2021
2021-01-24,Scala,2,linguagens,2021
2021-01-31,Scala,2,linguagens,2021
2021-02-07,Scala,2,linguagens,2021
2021-02-14,Scala,2,linguagens,2021
2021-02-21,Scala,2,linguagens,2021
2021-02-28,Scala,2,linguagens,2021
2021-03-07,Scala,2,linguagens,2021
2021-03-14,Scala,1,linguagens,2021
2021-03-21,Scala,1,linguagens,2021
2021-03-28,Scala,1,linguagens,2021
2021-04-04,Scala,2,linguagens,2021
2021-04-11,Scala,2,linguagens,2021
2021-04-18,Scala,2,linguagens,2021
2021-04-25,Scala,2,linguagens,2021
2021-05-02,Scala,2,linguagens,2021
2021-05-09,Scala,2,linguagens,2021
2021-05-16,Scala,2,linguagens,2021
2021-05-23,Scala,2,linguagens,2021
2021-05-30,Scala,2,linguagens,2021
2021-06-06,Scala,2,linguagens,2021
2021-06-13,Scala,2,linguagens,2021
2021-06-20,Scala,2,linguagens,2021
2021-06-27,Scala,2,linguagens,2021
2021-07-04,Scala,2,linguagens,2021
2021-07-11,Scala,2,linguagens,2021
2021-07-18,Scala,2,linguagens,2021
2021-07-25,Scala,2,linguagens,2021
2021-08-01,Scala,2,linguagens,2021
2021-08-08,Scala,2,linguagens,2021
2021-08-15,Scala,2,linguagens,2021
2021-08-22,Scala,2,linguagens,2021
2021-08-29,Scala,2,linguagens,2021
2021-09-05,Scala,2,linguagens,2021
2021-09-12,Scala,2,linguagens,2021
2021-09-19,Scala,2,linguagens,2021
2021-09-26,Scala,2,linguagens,2021
2021-10-03,Scala,2,linguagens,2021
2021-10-10,Scala,1,linguagens,2021
2021-10-17,Scala,2,linguagens,2021
2021-10-24,Scala,2,linguagens,2021
2021-10-31,Scala,2,linguagens,2021
2021-11-07,Scala,2,linguagens,2021
2021-11-14,Scala,2,linguagens,2021
2021-11-21,Scala,2,linguagens,2021
2021-11-28,Scala,2,linguagens,2021
2021-12-05,Scala,2,linguagens,2021
2021-12-12,Scala,2,linguagens,2021
2021-12-19,Scala,2,linguagens,2021
2021-12-26,Scala,2,linguagens,2021
2022-01-02,Scala,2,linguagens,2022
2022-01-09,Scala,2,linguagens,2022
2022-01-16,Scala,2,linguagens,2022
2022-01-23,Scala,2,linguagens,2022
2022-01-30,Scala,2,linguagens,2022
2022-02-06,Scala,2,linguagens,2022
2022-02-13,Scala,2,linguagens,2022
2022-02-20,Scala,2,linguagens,2022
2022-02-27,Scala,2,linguagens,2022
2022-03-06,Scala,2,linguagens,2022
2022-03-13,Scala,2,linguagens,2022
2022-03-20,Scala,2,linguagens,2022
