ano,faixa_idade,genero,estado,nivel_ensino,cargo_atual,faixa_salarial,tempo_experiencia_dados,linguagem_mais_usada,cor_raca_etnia
2024,25-29,Feminino,Rondônia (RO),Graduação/Bacharelado,Analista de BI/BI Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,SQL,Parda
2024,25-29,Masculino,Pernambuco (PE),Mestrado,Cientista de Dados/Data Scientist,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Python,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analista de BI/BI Analyst,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,,Branca
2024,25-29,Feminino,São Paulo (SP),Pós-graduação,Analista de Dados/Data Analyst,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,,Branca
2024,25-29,Masculino,São Paulo (SP),Estudante de Graduação,Analista de Dados/Data Analyst,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,SQL,Branca
2024,25-29,Masculino,Rio Grande do Sul (RS),Pós-graduação,,,,,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,,de R$ 3.001/mês a R$ 4.000/mês,de 3 a 4 anos,,Branca
2024,25-29,Masculino,Rio de Janeiro (RJ),Pós-graduação,Outra Opção,de R$ 3.001/mês a R$ 4.000/mês,Não tenho experiência na área de dados,,Branca
2024,25-29,Feminino,Rio de Janeiro (RJ),Estudante de Graduação,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Python,Preta
2024,25-29,Masculino,Santa Catarina (SC),Estudante de Graduação,Analista de Dados/Data Analyst,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Pós-graduação,Outra Opção,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,,Branca
2024,25-29,Masculino,Sergipe (SE),Pós-graduação,,Menos de R$ 1.000/mês,Não tenho experiência na área de dados,,Preta
2024,25-29,Masculino,Minas Gerais (MG),Estudante de Graduação,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Python,Preta
2024,25-29,Masculino,São Paulo (SP),Mestrado,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,Python,Branca
2024,25-29,Masculino,Pará (PA),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Feminino,Rio Grande do Sul (RS),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Masculino,,Não tenho graduação formal,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Masculino,Paraná (PR),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Masculino,Santa Catarina (SC),Estudante de Graduação,Cientista de Dados/Data Scientist,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Python,Branca
2024,25-29,Masculino,Alagoas (AL),Pós-graduação,Analista de BI/BI Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Masculino,Rio Grande do Sul (RS),Graduação/Bacharelado,Analista de BI/BI Analyst,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,Python,Branca
2024,25-29,Masculino,Pernambuco (PE),Não tenho graduação formal,Outra Opção,Menos de R$ 1.000/mês,Não tenho experiência na área de dados,,Parda
2024,25-29,Masculino,Rio Grande do Sul (RS),Graduação/Bacharelado,Engenheiro de Machine Learning/ML Engineer/AI Engineer,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Python,Branca
2024,25-29,Masculino,Minas Gerais (MG),Graduação/Bacharelado,Cientista de Dados/Data Scientist,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Python,Branca
2024,25-29,Masculino,São Paulo (SP),Mestrado,,,,,Preta
2024,25-29,Masculino,São Paulo (SP),Pós-graduação,Analista de Dados/Data Analyst,de R$ 8.001/mês a R$ 12.000/mês,de 5 a 6 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Estudante de Graduação,Cientista de Dados/Data Scientist,de R$ 6.001/mês a R$ 8.000/mês,de 5 a 6 anos,Python,Branca
2024,25-29,Feminino,Minas Gerais (MG),Pós-graduação,Cientista de Dados/Data Scientist,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,R,Parda
2024,25-29,Masculino,Minas Gerais (MG),Pós-graduação,Analista de Dados/Data Analyst,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,Paraná (PR),Pós-graduação,Analista de Dados/Data Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 8.001/mês a R$ 12.000/mês,de 5 a 6 anos,SQL,Branca
2024,25-29,Masculino,Paraná (PR),Estudante de Graduação,Analista de BI/BI Analyst,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,SQL,Parda
2024,25-29,Masculino,São Paulo (SP),Pós-graduação,Analista de Negócios/Business Analyst,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,Minas Gerais (MG),Graduação/Bacharelado,Analista de BI/BI Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Feminino,São Paulo (SP),Graduação/Bacharelado,Analista de Negócios/Business Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Não tenho graduação formal,Analista de BI/BI Analyst,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analytics Engineer,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Python,Amarela
2024,25-29,Feminino,Pernambuco (PE),Graduação/Bacharelado,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,SQL,Parda
2024,25-29,Feminino,Bahia (BA),Pós-graduação,Analista de Dados/Data Analyst,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,SQL,Parda
2024,25-29,Masculino,Distrito Federal (DF),Estudante de Graduação,Analista de Dados/Data Analyst,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,SQL,Parda
2024,25-29,Feminino,Paraná (PR),Estudante de Graduação,Analista de Dados/Data Analyst,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,Paraná (PR),Mestrado,Analista de BI/BI Analyst,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,SQL,Branca
2024,25-29,Masculino,Paraíba (PB),Mestrado,Cientista de Dados/Data Scientist,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Python,Parda
2024,25-29,Feminino,São Paulo (SP),Graduação/Bacharelado,Analista de Negócios/Business Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Masculino,Paraná (PR),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,SQL,Preta
2024,25-29,Masculino,Minas Gerais (MG),Estudante de Graduação,Analista de Dados/Data Analyst,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Feminino,São Paulo (SP),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,Paraná (PR),Graduação/Bacharelado,Analista de BI/BI Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,Minas Gerais (MG),Estudante de Graduação,Outra Opção,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,Python,Preta
2024,25-29,Masculino,Minas Gerais (MG),Graduação/Bacharelado,Cientista de Dados/Data Scientist,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Python,Branca
2024,25-29,Feminino,São Paulo (SP),Pós-graduação,Analista de Dados/Data Analyst,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,SQL,Amarela
2024,25-29,Feminino,São Paulo (SP),Estudante de Graduação,Analista de Dados/Data Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Cientista de Dados/Data Scientist,de R$ 16.001/mês a R$ 20.000/mês,de 3 a 4 anos,Python,Branca
2024,25-29,Masculino,Paraná (PR),Pós-graduação,Analista de BI/BI Analyst,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analista de BI/BI Analyst,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Masculino,Rio de Janeiro (RJ),Estudante de Graduação,Outra Opção,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,SQL,Preta
2024,25-29,Feminino,Bahia (BA),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Python,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,SQL,Parda
2024,25-29,Masculino,Rio de Janeiro (RJ),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 16.001/mês a R$ 20.000/mês,de 3 a 4 anos,Python,Amarela
2024,25-29,Masculino,Rio Grande do Sul (RS),Graduação/Bacharelado,,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,,de R$ 16.001/mês a R$ 20.000/mês,de 3 a 4 anos,,Branca
2024,25-29,Masculino,São Paulo (SP),Não tenho graduação formal,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Estudante de Graduação,Cientista de Dados/Data Scientist,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,Python,Preta
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analista de Negócios/Business Analyst,de R$ 8.001/mês a R$ 12.000/mês,Não tenho experiência na área de dados,,Branca
2024,25-29,Masculino,Santa Catarina (SC),Graduação/Bacharelado,Cientista de Dados/Data Scientist,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,Python,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Cientista de Dados/Data Scientist,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Python,Branca
2024,25-29,Masculino,Ceará (CE),Estudante de Graduação,Outra Opção,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analista de BI/BI Analyst,de R$ 8.001/mês a R$ 12.000/mês,de 5 a 6 anos,SQL,Branca
2024,25-29,Feminino,Paraná (PR),Pós-graduação,Analista de Dados/Data Analyst,de R$ 3.001/mês a R$ 4.000/mês,de 3 a 4 anos,Python,Parda
2024,25-29,Masculino,Pernambuco (PE),Graduação/Bacharelado,Analista de Negócios/Business Analyst,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,,Parda
2024,25-29,Masculino,São Paulo (SP),Pós-graduação,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Python,Branca
2024,25-29,Masculino,São Paulo (SP),Pós-graduação,Analista de BI/BI Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Masculino,Minas Gerais (MG),Graduação/Bacharelado,,de R$ 12.001/mês a R$ 16.000/mês,de 5 a 6 anos,,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analytics Engineer,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Python,Branca
2024,25-29,Masculino,Paraná (PR),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,SQL,Parda
2024,25-29,Feminino,São Paulo (SP),Graduação/Bacharelado,Cientista de Dados/Data Scientist,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Python,Parda
2024,25-29,Masculino,Minas Gerais (MG),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Python,Parda
2024,25-29,Masculino,Espírito Santo (ES),Prefiro não informar,,,,,Preta
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,SQL,Preta
2024,25-29,Masculino,Paraná (PR),Pós-graduação,Analista de Dados/Data Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Pós-graduação,Analytics Engineer,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analista de Negócios/Business Analyst,de R$ 8.001/mês a R$ 12.000/mês,de 5 a 6 anos,SQL,Preta
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analista de Negócios/Business Analyst,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,,Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 20.001/mês a R$ 25.000/mês,de 5 a 6 anos,SQL,Parda
2024,25-29,Feminino,Rio Grande do Sul (RS),Estudante de Graduação,Analista de Negócios/Business Analyst,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,,Branca
2024,25-29,Masculino,Amazonas (AM),Graduação/Bacharelado,Cientista de Dados/Data Scientist,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,SQL,Parda
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 8.001/mês a R$ 12.000/mês,de 5 a 6 anos,SQL,Branca
2024,25-29,Masculino,Rio Grande do Sul (RS),Pós-graduação,Analista de Negócios/Business Analyst,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,SQL,Parda
2024,25-29,Feminino,Minas Gerais (MG),Estudante de Graduação,Analista de BI/BI Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,SQL,Preta
2024,25-29,Masculino,São Paulo (SP),Pós-graduação,Analista de Dados/Data Analyst,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Python,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analista de Negócios/Business Analyst,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Scala,Parda
2024,25-29,Feminino,Alagoas (AL),Estudante de Graduação,Analista de Suporte/Analista Técnico,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,SQL,Parda
2024,25-29,Masculino,Rio de Janeiro (RJ),Estudante de Graduação,Outra Opção,de R$ 1.001/mês a R$ 2.000/mês,Não tenho experiência na área de dados,,Parda
2024,25-29,Masculino,Mato Grosso (MT),Estudante de Graduação,Analista de BI/BI Analyst,de R$ 3.001/mês a R$ 4.000/mês,de 3 a 4 anos,SQL,Parda
2024,25-29,Masculino,Minas Gerais (MG),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,SQL,Indígena
2024,25-29,Masculino,Minas Gerais (MG),Pós-graduação,Analista de Dados/Data Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Masculino,Paraná (PR),Doutorado ou Phd,,,,,Branca
2024,25-29,Masculino,Paraná (PR),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Masculino,Rondônia (RO),Pós-graduação,Analista de BI/BI Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 5 a 6 anos,R,Branca
2024,25-29,Masculino,Bahia (BA),Pós-graduação,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,Minas Gerais (MG),Pós-graduação,Analista de BI/BI Analyst,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Feminino,Mato Grosso (MT),Graduação/Bacharelado,Estatístico,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,R,Parda
2024,25-29,Masculino,São Paulo (SP),Pós-graduação,Analista de Dados/Data Analyst,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,SQL,Parda
2024,25-29,Masculino,Minas Gerais (MG),Graduação/Bacharelado,Analista de BI/BI Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,SQL,Preta
2024,25-29,Masculino,Paraná (PR),Estudante de Graduação,Analista de Negócios/Business Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,SQL,Parda
2024,25-29,Masculino,São Paulo (SP),Estudante de Graduação,Analista de BI/BI Analyst,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,SQL,Branca
2024,25-29,Outro,São Paulo (SP),Graduação/Bacharelado,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Python,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 5 a 6 anos,SQL,Branca
2024,25-29,Masculino,Bahia (BA),Estudante de Graduação,Cientista de Dados/Data Scientist,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Python,Preta
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,SQL,Parda
2024,25-29,Masculino,Espírito Santo (ES),Graduação/Bacharelado,Outra Opção,de R$ 3.001/mês a R$ 4.000/mês,Não tenho experiência na área de dados,,Parda
2024,25-29,Masculino,Paraná (PR),Estudante de Graduação,Analista de Suporte/Analista Técnico,de R$ 2.001/mês a R$ 3.000/mês,Não tenho experiência na área de dados,,Parda
2024,25-29,Masculino,Bahia (BA),Não tenho graduação formal,Outra Opção,de R$ 2.001/mês a R$ 3.000/mês,Não tenho experiência na área de dados,,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Cientista de Dados/Data Scientist,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Python,Parda
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,,,,,Branca
2024,25-29,Masculino,Paraná (PR),Estudante de Graduação,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Python,Branca
2024,25-29,Masculino,Ceará (CE),Mestrado,Cientista de Dados/Data Scientist,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Python,Parda
2024,25-29,Masculino,Amazonas (AM),Estudante de Graduação,Outra Opção,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,Python,Parda
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analista de Suporte/Analista Técnico,de R$ 3.001/mês a R$ 4.000/mês,Não tenho experiência na área de dados,Não utilizo nenhuma das linguagens listadas no trabalho,Branca
2024,25-29,Feminino,Santa Catarina (SC),Graduação/Bacharelado,Cientista de Dados/Data Scientist,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Python,Branca
2024,25-29,Masculino,Distrito Federal (DF),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Mestrado,Cientista de Dados/Data Scientist,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Python,Branca
2024,25-29,Masculino,Ceará (CE),Não tenho graduação formal,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Python,Branca
2024,25-29,Masculino,Rio Grande do Sul (RS),Pós-graduação,Analytics Engineer,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Python,Branca
2024,25-29,Feminino,Amazonas (AM),Pós-graduação,Analista de BI/BI Analyst,de R$ 3.001/mês a R$ 4.000/mês,de 5 a 6 anos,SQL,Parda
2024,25-29,Feminino,Rio de Janeiro (RJ),Pós-graduação,Analista de BI/BI Analyst,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,SQL,Parda
2024,25-29,Masculino,Paraná (PR),Graduação/Bacharelado,Analista de Negócios/Business Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 5 a 6 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Masculino,Pará (PA),Pós-graduação,Cientista de Dados/Data Scientist,de R$ 12.001/mês a R$ 16.000/mês,de 5 a 6 anos,Python,Parda
2024,25-29,Masculino,Rio Grande do Sul (RS),Graduação/Bacharelado,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,Rio Grande do Sul (RS),Graduação/Bacharelado,,,,,Branca
2024,25-29,Masculino,,Graduação/Bacharelado,Analista de BI/BI Analyst,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 12.001/mês a R$ 16.000/mês,de 7 a 10 anos,Python,Branca
2024,25-29,Masculino,Rio de Janeiro (RJ),Graduação/Bacharelado,,de R$ 4.001/mês a R$ 6.000/mês,de 5 a 6 anos,,Branca
2024,25-29,Masculino,Minas Gerais (MG),Graduação/Bacharelado,Analista de Negócios/Business Analyst,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,Python,Parda
2024,25-29,Masculino,Minas Gerais (MG),Mestrado,Cientista de Dados/Data Scientist,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Python,Branca
2024,25-29,Masculino,São Paulo (SP),Estudante de Graduação,Engenheiro de Dados/Data Engineer/Data Architect,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Python,Branca
2024,25-29,Feminino,Ceará (CE),Pós-graduação,Cientista de Dados/Data Scientist,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Feminino,São Paulo (SP),Mestrado,,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,,Branca
2024,25-29,Masculino,Minas Gerais (MG),Graduação/Bacharelado,Cientista de Dados/Data Scientist,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Estudante de Graduação,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,Python,Branca
2024,25-29,Masculino,São Paulo (SP),Pós-graduação,Analista de Negócios/Business Analyst,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,SQL,Branca
2024,25-29,Masculino,São Paulo (SP),Graduação/Bacharelado,,,,,Parda
2024,25-29,Masculino,Paraná (PR),Graduação/Bacharelado,,de R$ 16.001/mês a R$ 20.000/mês,de 7 a 10 anos,,Branca
2024,25-29,Feminino,São Paulo (SP),Graduação/Bacharelado,Analista de Dados/Data Analyst,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,SQL,Branca
